dijkstra_time_ms,bellman_ford_time_ms,size_n
0.0109131,0.0222012,1280
0.0112364,0.0222801,1280
0.010838,0.0227463,1280
0.0137739,0.0227692,1280
0.0109268,0.0239772,1280
0.0109882,0.0225001,1280
0.0108884,0.0224174,1280
0.0109195,0.0224288,1280
0.0111267,0.0221519,1280
0.010898,0.0222728,1280
0.0109266,0.0247183,1280
0.011052,0.0224467,1280
0.0109544,0.0226254,1280
0.0108853,0.0224421,1280
0.0109012,0.0225224,1280
0.0108601,0.0223106,1280
0.0126678,0.0224475,1280
0.0108484,0.0223072,1280
0.0111924,0.0223942,1280
0.0110987,0.0225447,1290
0.0110087,0.0232535,1290
0.0136985,0.023162,1290
0.0136805,0.0220204,1290
0.0109203,0.0225946,1290
0.011129,0.0227223,1290
0.0111049,0.0227838,1290
0.0111135,0.0229178,1290
0.013245,0.0227899,1290
0.0112626,0.0243894,1290
0.0111796,0.0230988,1290
0.0138264,0.0250861,1290
0.0172578,0.023181,1290
0.0116734,0.0234079,1290
0.0136856,0.022693,1290
0.0110814,0.0225994,1290
0.0110765,0.0234453,1290
0.0110238,0.0226154,1290
0.0138586,0.0229719,1290
0.0111592,0.0230764,1290
0.0111244,0.0232337,1290
0.0115554,0.0229491,1290
0.0110116,0.023203,1290
0.0110774,0.0229159,1290
0.0138555,0.0227753,1290
0.011165,0.0226421,1290
0.0111366,0.0227097,1290
0.011104,0.022465,1290
0.0109805,0.0229543,1290
0.0111076,0.0228416,1290
0.0124589,0.0230759,1290
0.0110858,0.0226306,1290
0.0112156,0.0229972,1300
0.0148397,0.0229863,1300
0.0139061,0.0230906,1300
0.0113517,0.0233276,1300
0.0115331,0.0230525,1300
0.0113403,0.0228709,1300
0.0143805,0.0231721,1300
0.011335,0.0230988,1300
0.013843,0.0234137,1300
0.0136517,0.0228243,1300
0.0110468,0.0229679,1300
0.0136297,0.0226482,1300
0.0115456,0.0235011,1300
0.0134582,0.0230095,1300
0.0128918,0.0232756,1300
0.013567,0.0222303,1300
0.0109791,0.0225626,1300
0.0109747,0.0230635,1300
0.01112,0.0233173,1300
0.0137104,0.0230329,1300
0.0108665,0.0226031,1300
0.0107171,0.0225486,1300
0.0109268,0.0231775,1300
0.0136883,0.0237873,1300
0.0111118,0.022243,1300
0.0124584,0.0223399,1300
0.0108482,0.0224775,1300
0.0177776,0.0221611,1300
0.0135642,0.0227267,1300
0.0122561,0.0225251,1300
0.0110198,0.0235219,1300
0.0112728,0.0234927,1300
0.0114073,0.0234469,1310
0.0115133,0.026943,1310
0.011901,0.0239607,1310
0.0121636,0.0239792,1310
0.0117652,0.0241491,1310
0.0118907,0.0236362,1310
0.0114984,0.0233963,1310
0.0114689,0.0241474,1310
0.0117388,0.024138,1310
0.0116314,0.023173,1310
0.0113039,0.0236052,1310
0.0116564,0.0246016,1310
0.0142093,0.0233306,1310
0.0113274,0.0232544,1310
0.0113951,0.0234434,1310
0.0114205,0.0233434,1310
0.0140244,0.02341,1310
0.0132542,0.0235628,1310
0.0115648,0.0232265,1310
0.0115125,0.0231951,1310
0.0113219,0.0236017,1310
0.0116281,0.0242328,1310
0.0141523,0.0232786,1310
0.0116819,0.0233656,1310
0.0117812,0.023518,1310
0.0120279,0.0232279,1310
0.0116041,0.0232743,1310
0.011474,0.0235504,1310
0.0141708,0.0234676,1310
0.0113594,0.0236272,1310
0.0139018,0.0228493,1310
0.0113977,0.0236959,1310
0.0129301,0.0239364,1320
0.0123833,0.0241575,1320
0.0137937,0.0238245,1320
0.0116382,0.0235069,1320
0.0115663,0.024088,1320
0.0116299,0.0238115,1320
0.0115837,0.0240626,1320
0.0116441,0.0243978,1320
0.0137329,0.0235129,1320
0.0112897,0.0233229,1320
0.0113174,0.0236544,1320
0.0112396,0.0233725,1320
0.0113778,0.0235572,1320
0.011274,0.0234845,1320
0.0116618,0.023591,1320
0.0140067,0.0233519,1320
0.01165,0.0237374,1320
0.0131807,0.0237491,1320
0.0140637,0.0248925,1320
0.0116337,0.0238726,1320
0.0113926,0.0236431,1320
0.0116892,0.0234708,1320
0.0113542,0.030969,1320
0.0116281,0.0241723,1320
0.0122018,0.0262044,1320
0.0115673,0.0236673,1320
0.0120327,0.0235629,1320
0.0116725,0.0251236,1320
0.0120214,0.0251012,1320
0.0129933,0.0246426,1320
0.0115563,0.0237238,1320
0.0115338,0.0237517,1320
0.0147419,0.0240294,1330
0.0118913,0.02409,1330
0.01345,0.0242109,1330
0.0118387,0.0246211,1330
0.011832,0.0241148,1330
0.0116583,0.0241278,1330
0.0117984,0.0240768,1330
0.0119051,0.0241726,1330
0.0118203,0.0241139,1330
0.0118182,0.0245042,1330
0.0134748,0.0240514,1330
0.0117303,0.0240279,1330
0.0119489,0.0260333,1330
0.0117309,0.0240532,1330
0.0117552,0.0248511,1330
0.0119207,0.0240305,1330
0.0118836,0.0248843,1330
0.0143124,0.024491,1330
0.0129331,0.0245538,1330
0.0118904,0.0242953,1330
0.0118949,0.0240185,1330
0.0121302,0.0244948,1330
0.0118419,0.0245097,1330
0.0121776,0.0243454,1330
0.0117668,0.0243803,1330
0.014543,0.0241879,1330
0.0119114,0.0241561,1330
0.014548,0.0242594,1330
0.0118682,0.0244311,1330
0.0145473,0.0240126,1330
0.0118311,0.0237597,1330
0.0117431,0.0242986,1330
0.0124708,0.024611,1340
0.012783,0.0246635,1340
0.0142963,0.0244763,1340
0.014424,0.0243539,1340
0.0123033,0.0244263,1340
0.011963,0.0253378,1340
0.0149079,0.0245627,1340
0.0120781,0.0242386,1340
0.0117283,0.0241438,1340
0.0119812,0.0252174,1340
0.018415,0.0247349,1340
0.0124033,0.0253185,1340
0.0121032,0.0246898,1340
0.0119769,0.0242928,1340
0.0123972,0.0252142,1340
0.0124339,0.0257059,1340
0.0130686,0.0247685,1340
0.012054,0.0267415,1340
0.01195,0.0244751,1340
0.0119489,0.0245508,1340
0.0147404,0.0251697,1340
0.0119523,0.0245449,1340
0.0145323,0.0246408,1340
0.0149385,0.0246893,1340
0.0121448,0.0251733,1340
0.0148184,0.0247141,1340
0.011918,0.0248886,1340
0.0123038,0.0246713,1340
0.0146261,0.0254273,1340
0.0125919,0.0245202,1340
0.0130047,0.0243905,1340
0.0117172,0.0248087,1340
0.0123023,0.025008,1350
0.0146023,0.0247676,1350
0.0117207,0.0249254,1350
0.0119987,0.0255745,1350
0.0122073,0.0248918,1350
0.0122307,0.0255968,1350
0.0122049,0.025362,1350
0.0169552,0.0249161,1350
0.0119424,0.0245196,1350
0.0120574,0.0243045,1350
0.0143909,0.0242776,1350
0.0122103,0.024761,1350
0.0122567,0.0250258,1350
0.0143932,0.0245777,1350
0.0132423,0.0241429,1350
0.0120156,0.0244173,1350
0.0146831,0.0247398,1350
0.0119297,0.0239253,1350
0.0118174,0.0244977,1350
0.0120115,0.0255424,1350
0.0124874,0.0247115,1350
0.0122813,0.0248062,1350
0.0122717,0.0249036,1350
0.013904,0.025656,1350
0.0121261,0.0249848,1350
0.0133153,0.0252245,1350
0.0121248,0.0250095,1350
0.0136568,0.0258446,1350
0.0130634,0.0283864,1350
0.0126491,0.0254674,1350
0.0125653,0.0257828,1350
0.0145491,0.0259715,1350
0.0128039,0.0267948,1360
0.0128052,0.026592,1360
0.0122899,0.0251224,1360
0.012392,0.0258587,1360
0.0151305,0.0254868,1360
0.0126061,0.0250597,1360
0.0124916,0.025307,1360
0.012364,0.0252184,1360
0.0149938,0.0251862,1360
0.0149817,0.0251173,1360
0.0151369,0.0274727,1360
0.0121562,0.0257088,1360
0.0124615,0.0257049,1360
0.0150142,0.0253565,1360
0.0124713,0.0253604,1360
0.0161928,0.0256649,1360
0.0152099,0.0253982,1360
0.0124022,0.0256005,1360
0.0122868,0.0251972,1360
0.0122938,0.0250006,1360
0.0123451,0.0251855,1360
0.0123053,0.0255975,1360
0.0122306,0.0251951,1360
0.0150775,0.0262322,1360
0.0125402,0.0253716,1360
0.0125013,0.0252045,1360
0.0123429,0.0249464,1360
0.0149768,0.0255083,1360
0.0125482,0.0250416,1360
0.0124362,0.0255253,1360
0.0124092,0.0254531,1360
0.012611,0.0265233,1360
0.0134985,0.0257257,1370
0.0147432,0.0256998,1370
0.0125018,0.0254883,1370
0.0124504,0.0259835,1370
0.0152924,0.0256191,1370
0.0137265,0.0255796,1370
0.0151102,0.0257772,1370
0.0125619,0.0264089,1370
0.0151953,0.0256525,1370
0.01255,0.026137,1370
0.0124234,0.0252867,1370
0.0127738,0.0254433,1370
0.012473,0.0255437,1370
0.0176465,0.0264633,1370
0.0155112,0.0265543,1370
0.0129765,0.027077,1370
0.0152693,0.0268831,1370
0.0175793,0.0276461,1370
0.0127169,0.0253211,1370
0.0148786,0.0255597,1370
0.0124451,0.0259161,1370
0.0130834,0.0260818,1370
0.012707,0.0253786,1370
0.0124928,0.0256676,1370
0.0137135,0.025611,1370
0.0126063,0.0257429,1370
0.0125433,0.0256495,1370
0.0152639,0.0254606,1370
0.0150817,0.0258675,1370
0.0126368,0.0264706,1370
0.0151902,0.0255973,1370
0.0156336,0.0256476,1370
0.0129741,0.0258924,1380
0.012852,0.0261263,1380
0.0152088,0.0263298,1380
0.0128474,0.0260211,1380
0.0127344,0.0259395,1380
0.0127499,0.0258352,1380
0.0149004,0.0253888,1380
0.0126804,0.026186,1380
0.0127344,0.0259496,1380
0.0128656,0.0262034,1380
0.0154184,0.0259016,1380
0.0130512,0.0263081,1380
0.0144999,0.0259346,1380
0.0127763,0.0257125,1380
0.0127087,0.0262489,1380
0.0128695,0.0271394,1380
0.0128265,0.0257064,1380
0.0128386,0.0257716,1380
0.0125555,0.0258866,1380
0.0126267,0.0260262,1380
0.0124431,0.0262915,1380
0.0128413,0.0260953,1380
0.0126807,0.0275584,1380
0.0148217,0.0259675,1380
0.012652,0.0257142,1380
0.0127619,0.026082,1380
0.012862,0.0258175,1380
0.0128152,0.0265968,1380
0.0125521,0.026008,1380
0.0144185,0.0269121,1380
0.0169089,0.0266059,1380
0.0143478,0.0266448,1380
0.0136478,0.0272079,1390
0.0145196,0.0272511,1390
0.0133772,0.0276346,1390
0.0135413,0.027638,1390
0.0162751,0.0271223,1390
0.0133879,0.0273097,1390
0.0131952,0.0260528,1390
0.015601,0.0264966,1390
0.0155563,0.0266843,1390
0.0129466,0.0268375,1390
0.0129269,0.0265645,1390
0.0131873,0.0266948,1390
0.0131506,0.0269242,1390
0.0130214,0.0264721,1390
0.013132,0.0276315,1390
0.0133799,0.0270063,1390
0.0133761,0.0269681,1390
0.0130029,0.0276395,1390
0.0129422,0.0273813,1390
0.0146544,0.0273391,1390
0.0129599,0.0264055,1390
0.012799,0.0270644,1390
0.014339,0.0271749,1390
0.0129019,0.02667,1390
0.0128378,0.0263297,1390
0.015401,0.026139,1390
0.0133177,0.0262653,1390
0.0128927,0.026544,1390
0.0128354,0.0268617,1390
0.0129573,0.0262076,1390
0.0129742,0.026207,1390
0.0148361,0.0270666,1390
0.0144432,0.0268347,1400
0.0131153,0.0268851,1400
0.0131578,0.0274622,1400
0.0134688,0.0272727,1400
0.0132693,0.0273258,1400
0.0135867,0.0299709,1400
0.0136482,0.0274792,1400
0.0131387,0.0273124,1400
0.0132486,0.0269963,1400
0.0145879,0.0267338,1400
0.0132252,0.026638,1400
0.0130353,0.0274499,1400
0.0211249,0.0277064,1400
0.0135304,0.0279653,1400
0.0162886,0.0282565,1400
0.0134315,0.0276728,1400
0.0135976,0.0273673,1400
0.013909,0.0278245,1400
0.0135324,0.0273137,1400
0.0158819,0.0273673,1400
0.013096,0.0266517,1400
0.012975,0.0269942,1400
0.0128929,0.0271953,1400
0.0156433,0.027168,1400
0.0132193,0.026644,1400
0.0158492,0.0274543,1400
0.0131377,0.0265739,1400
0.0132464,0.0268687,1400
0.0199766,0.0273044,1400
0.0146224,0.0273524,1400
0.0129161,0.0271685,1400
0.0130781,0.0266617,1400
0.013545,0.0281399,1410
0.0133313,0.0270342,1410
0.0149849,0.0267037,1410
0.0132579,0.0270819,1410
0.0136614,0.0276852,1410
0.0156843,0.0275426,1410
0.0133902,0.0267416,1410
0.0134181,0.0281861,1410
0.0132605,0.027336,1410
0.0134713,0.027964,1410
0.0132791,0.0270867,1410
0.014818,0.0276079,1410
0.0133613,0.0270739,1410
0.0132859,0.027042,1410
0.0161085,0.0278457,1410
0.014873,0.0270969,1410
0.0134961,0.0273853,1410
0.016094,0.0271123,1410
0.015269,0.0272994,1410
0.0134342,0.0270303,1410
0.0132719,0.0271464,1410
0.0133343,0.0286936,1410
0.0131571,0.0270127,1410
0.0133546,0.0270455,1410
0.0154417,0.0269407,1410
0.0133773,0.0268892,1410
0.0205254,0.0304745,1410
0.0136975,0.0283837,1410
0.0138081,0.0280875,1410
0.0136249,0.028021,1410
0.0139197,0.0286,1410
0.0136307,0.0285018,1410
0.0166338,0.0289275,1420
0.0138813,0.0282919,1420
0.0139414,0.0286873,1420
0.0139091,0.0284712,1420
0.0134262,0.0273933,1420
0.0135423,0.0281802,1420
0.0151885,0.0287553,1420
0.0157813,0.027777,1420
0.0137127,0.0274181,1420
0.0153737,0.0279099,1420
0.0135391,0.0279014,1420
0.0136236,0.0275345,1420
0.0159495,0.0282817,1420
0.0135416,0.0273153,1420
0.0134159,0.0291161,1420
0.0156343,0.0277794,1420
0.0134723,0.0274209,1420
0.0152807,0.0274943,1420
0.0156426,0.0275302,1420
0.013615,0.0273644,1420
0.0135164,0.0284427,1420
0.0140097,0.0275496,1420
0.0134908,0.0278286,1420
0.0133084,0.0274099,1420
0.0134417,0.027395,1420
0.013427,0.0276168,1420
0.0133925,0.0275079,1420
0.0136627,0.027506,1420
0.0134167,0.0272876,1420
0.013555,0.0300971,1420
0.0147074,0.0277408,1420
0.013504,0.0294154,1420
0.0139193,0.0281852,1430
0.020435,0.0275992,1430
0.0137722,0.0288378,1430
0.0138241,0.0291904,1430
0.0162731,0.0280921,1430
0.0135108,0.0281177,1430
0.013307,0.0278232,1430
0.0160735,0.0291119,1430
0.0149209,0.0306531,1430
0.0142729,0.0288957,1430
0.0165413,0.0286724,1430
0.0137224,0.0277788,1430
0.0135463,0.0275931,1430
0.0161325,0.0278135,1430
0.0138614,0.0280643,1430
0.0136736,0.0283774,1430
0.0163762,0.0278617,1430
0.013643,0.02806,1430
0.0137589,0.0278686,1430
0.0182936,0.0277755,1430
0.0161851,0.0280643,1430
0.0134961,0.0285265,1430
0.0164279,0.0280958,1430
0.0138373,0.0290967,1430
0.0136566,0.028288,1430
0.0135641,0.0279857,1430
0.0135836,0.027638,1430
0.0136658,0.0285941,1430
0.0139105,0.0277171,1430
0.013895,0.0279142,1430
0.0137841,0.0282849,1430
0.0148805,0.0284804,1430
0.0139926,0.0285297,1440
0.013945,0.0282649,1440
0.015171,0.0294255,1440
0.013868,0.028375,1440
0.0163207,0.0284905,1440
0.0140938,0.0285401,1440
0.0139608,0.0286172,1440
0.0138536,0.0281879,1440
0.0140221,0.0284848,1440
0.0141388,0.0281171,1440
0.0140645,0.0286903,1440
0.01391,0.0285165,1440
0.0141979,0.0293706,1440
0.0141364,0.0289683,1440
0.0165557,0.028247,1440
0.0137673,0.0280709,1440
0.0140505,0.0293456,1440
0.0151269,0.0287294,1440
0.0167941,0.029023,1440
0.0141841,0.0295056,1440
0.0151906,0.0290199,1440
0.0175347,0.0297809,1440
0.0144014,0.0295055,1440
0.0156284,0.0292411,1440
0.0165936,0.029601,1440
0.014466,0.0300384,1440
0.0144696,0.0293476,1440
0.013847,0.0287295,1440
0.0138415,0.0282674,1440
0.0140354,0.0291068,1440
0.0152702,0.0291575,1440
0.0164749,0.0286954,1440
0.0142962,0.0295591,1450
0.0179747,0.0290592,1450
0.0139288,0.02933,1450
0.0167049,0.0291376,1450
0.0140793,0.030673,1450
0.0142712,0.0284838,1450
0.0140856,0.028576,1450
0.0139788,0.0288403,1450
0.0141872,0.0286869,1450
0.0150189,0.0302442,1450
0.0141423,0.0288187,1450
0.0141322,0.0297622,1450
0.014322,0.0287153,1450
0.0166155,0.0291459,1450
0.0139727,0.0291265,1450
0.0140773,0.0287093,1450
0.0141845,0.0287476,1450
0.0140381,0.0293416,1450
0.0141078,0.0286521,1450
0.014151,0.0291491,1450
0.0206193,0.0291816,1450
0.0153492,0.0290224,1450
0.0141195,0.0292714,1450
0.0173212,0.029149,1450
0.016736,0.0286003,1450
0.0140063,0.0288764,1450
0.0141765,0.0287554,1450
0.0141584,0.0288244,1450
0.0140908,0.0292098,1450
0.0154937,0.028466,1450
0.0165585,0.0284958,1450
0.0202347,0.0292783,1450
0.0149635,0.0299546,1460
0.0147132,0.0302765,1460
0.0173934,0.0298843,1460
0.0147533,0.0306303,1460
0.0143157,0.029715,1460
0.0144403,0.0295729,1460
0.0156208,0.0292663,1460
0.014297,0.0291028,1460
0.0154874,0.0293132,1460
0.0160075,0.0290118,1460
0.0150582,0.0290733,1460
0.0144052,0.0310207,1460
0.014387,0.029343,1460
0.0144557,0.0291721,1460
0.0142209,0.0289558,1460
0.014257,0.0296361,1460
0.0166604,0.0292592,1460
0.0169454,0.0292067,1460
0.0157621,0.0287285,1460
0.0171545,0.0291028,1460
0.0143355,0.0291979,1460
0.0141948,0.0292107,1460
0.0142573,0.028877,1460
0.0169329,0.0292486,1460
0.0141525,0.0293141,1460
0.0140376,0.029566,1460
0.014022,0.0304115,1460
0.0163508,0.0281026,1460
0.0140616,0.0282623,1460
0.0137841,0.0288677,1460
0.0139826,0.0286038,1460
0.0143525,0.0289258,1460
0.0172697,0.0301616,1470
0.0146778,0.0295261,1470
0.0149963,0.0296958,1470
0.014755,0.0295554,1470
0.014557,0.0295869,1470
0.0144974,0.0298166,1470
0.014513,0.0295766,1470
0.0168071,0.0294677,1470
0.0145899,0.0297301,1470
0.0145525,0.0296008,1470
0.0184974,0.0306446,1470
0.0155088,0.0302235,1470
0.0149426,0.0307878,1470
0.0151546,0.0306188,1470
0.0150473,0.0302707,1470
0.016749,0.0299603,1470
0.014604,0.02952,1470
0.017566,0.029592,1470
0.0169687,0.0298728,1470
0.0144624,0.0298045,1470
0.0168636,0.0293719,1470
0.014442,0.0315903,1470
0.0143701,0.0298256,1470
0.0145221,0.029309,1470
0.0147158,0.0294358,1470
0.0145838,0.0315878,1470
0.0168716,0.0295494,1470
0.0145013,0.0298928,1470
0.0147162,0.0301892,1470
0.014743,0.0293345,1470
0.0144134,0.0292482,1470
0.014673,0.0301402,1470
0.0150956,0.0314291,1480
0.0146285,0.0300346,1480
0.014546,0.0301187,1480
0.0147259,0.0300772,1480
0.0148649,0.0301572,1480
0.0172335,0.0296946,1480
0.0146724,0.0304305,1480
0.0176795,0.0299563,1480
0.0147706,0.0299769,1480
0.0149064,0.0299954,1480
0.0149596,0.0301445,1480
0.0174521,0.0305609,1480
0.0147127,0.0300808,1480
0.0146967,0.0307536,1480
0.014915,0.0306774,1480
0.0148609,0.0299814,1480
0.0148223,0.0296921,1480
0.0174957,0.0302565,1480
0.0178184,0.0296976,1480
0.0149073,0.029781,1480
0.0161431,0.0361055,1480
0.0153754,0.0304649,1480
0.01508,0.0314621,1480
0.015164,0.0307472,1480
0.015144,0.0310139,1480
0.0177189,0.0305557,1480
0.0152631,0.0318621,1480
0.0179664,0.0322022,1480
0.0180973,0.0325379,1480
0.0156186,0.0325152,1480
0.0178432,0.032182,1480
0.0200593,0.0314707,1480
0.0172034,0.0325058,1490
0.0157751,0.031946,1490
0.0156418,0.032069,1490
0.0159871,0.0315163,1490
0.0174781,0.0321708,1490
0.0157199,0.0329714,1490
0.0157548,0.0325772,1490
0.0157414,0.0324789,1490
0.017923,0.0318235,1490
0.0155225,0.0311065,1490
0.0153828,0.0310877,1490
0.0155731,0.0310832,1490
0.0154967,0.0334089,1490
0.0153584,0.0317424,1490
0.0177757,0.0317447,1490
0.0148646,0.0309633,1490
0.015071,0.0328597,1490
0.0153161,0.0312301,1490
0.0155838,0.0328746,1490
0.0194674,0.0321338,1490
0.0179427,0.031317,1490
0.017052,0.0301061,1490
0.014794,0.0305026,1490
0.0163306,0.0304113,1490
0.0149627,0.0303125,1490
0.0176081,0.0304081,1490
0.0171775,0.0303175,1490
0.01497,0.0305375,1490
0.0148559,0.0330538,1490
0.0154029,0.031419,1490
0.015267,0.0314424,1490
0.0152499,0.031427,1490
0.0155415,0.031642,1500
0.0181785,0.0317874,1500
0.0164671,0.0322481,1500
0.0160476,0.0321235,1500
0.017603,0.031678,1500
0.0153725,0.0320742,1500
0.0152163,0.0343601,1500
0.0160442,0.0310237,1500
0.0151394,0.0317969,1500
0.0151511,0.031109,1500
0.0150863,0.0313672,1500
0.0174047,0.031389,1500
0.0162169,0.0305446,1500
0.0166225,0.0309937,1500
0.0150193,0.0304879,1500
0.015267,0.0312679,1500
0.0150854,0.0305471,1500
0.015056,0.0313899,1500
0.0151658,0.0311481,1500
0.017782,0.0310102,1500
0.0149338,0.0306097,1500
0.0151879,0.0303589,1500
0.0151407,0.0309022,1500
0.0148913,0.0322489,1500
0.0173538,0.0303537,1500
0.0172341,0.0303177,1500
0.0150167,0.0307727,1500
0.01626,0.0308011,1500
0.0151199,0.030713,1500
0.0150806,0.0311527,1500
0.0151991,0.0306617,1500
0.0149397,0.0334985,1500
0.0157186,0.0321475,1510
0.0152715,0.0317641,1510
0.0160444,0.031726,1510
0.0174777,0.0313981,1510
0.015508,0.0309426,1510
0.0180541,0.0323433,1510
0.0182545,0.0324562,1510
0.0158347,0.0320889,1510
0.0155892,0.0323251,1510
0.0182898,0.0320851,1510
0.0156095,0.0312128,1510
0.0159775,0.0332903,1510
0.0157337,0.0325574,1510
0.0176657,0.0310114,1510
0.0173164,0.0309597,1510
0.0155202,0.0310056,1510
0.015445,0.0313969,1510
0.0154555,0.0309245,1510
0.0178946,0.0311526,1510
0.0152824,0.0309986,1510
0.0153251,0.031016,1510
0.0152996,0.0314269,1510
0.015369,0.0338684,1510
0.0157612,0.0313987,1510
0.0154444,0.0309991,1510
0.0152001,0.0308551,1510
0.0152971,0.0313688,1510
0.0154708,0.0322089,1510
0.0153465,0.0309884,1510
0.0154322,0.0314999,1510
0.0153564,0.0310132,1510
0.0152165,0.0312884,1510
0.015661,0.0314806,1520
0.0181423,0.0322849,1520
0.0182936,0.032115,1520
0.0157047,0.031686,1520
0.0181264,0.0319465,1520
0.0183989,0.0318649,1520
0.0155095,0.0319449,1520
0.015722,0.0314314,1520
0.0156393,0.0318897,1520
0.0155809,0.0331659,1520
0.0155807,0.0317275,1520
0.0155977,0.0316516,1520
0.017871,0.0335925,1520
0.0184534,0.035527,1520
0.0186438,0.0329916,1520
0.0161278,0.0319257,1520
0.0181773,0.031266,1520
0.0156372,0.0315579,1520
0.0180178,0.0314501,1520
0.0158105,0.0323111,1520
0.0183086,0.031452,1520
0.0169286,0.031502,1520
0.0166852,0.0316079,1520
0.0158237,0.0328581,1520
0.0155004,0.0322538,1520
0.0154633,0.0315612,1520
0.0172351,0.0317128,1520
0.0181544,0.0312282,1520
0.0155332,0.0314796,1520
0.0155056,0.0316133,1520
0.0154495,0.0319565,1520
0.0180009,0.031972,1520
0.0179919,0.0321687,1530
0.0156029,0.0317925,1530
0.0156809,0.0319725,1530
0.0158586,0.0322726,1530
0.0182515,0.031737,1530
0.0185199,0.0321276,1530
0.0161867,0.0329033,1530
0.0180686,0.0315715,1530
0.0156292,0.0326814,1530
0.0157187,0.0319625,1530
0.015748,0.0320623,1530
0.0157721,0.0321598,1530
0.0159819,0.0317684,1530
0.0184111,0.0325087,1530
0.0159405,0.0319579,1530
0.0184378,0.0325028,1530
0.0157585,0.0322319,1530
0.0208592,0.0323148,1530
0.0180961,0.0318082,1530
0.0173495,0.032435,1530
0.0153773,0.0368057,1530
0.0180847,0.0327922,1530
0.0163635,0.0319779,1530
0.0156204,0.0318079,1530
0.0156352,0.032207,1530
0.0155786,0.0325474,1530
0.0160089,0.0322441,1530
0.0156073,0.0331082,1530
0.0158836,0.0324905,1530
0.0184678,0.0328488,1530
0.0159916,0.0330437,1530
0.0186292,0.0320616,1530
0.0160869,0.0404871,1540
0.0333313,0.037963,1540
0.022975,0.0378893,1540
0.0212716,0.0382778,1540
0.020613,0.0383997,1540
0.0246327,0.038249,1540
0.0189079,0.0381341,1540
0.0188103,0.0382976,1540
0.0189643,0.0382307,1540
0.018927,0.0379813,1540
0.0180992,0.0368148,1540
0.0204687,0.0372107,1540
0.0197172,0.035679,1540
0.0175233,0.0357278,1540
0.0176157,0.0360461,1540
0.0175279,0.0370962,1540
0.0170128,0.034847,1540
0.0173234,0.0345502,1540
0.0170715,0.0346453,1540
0.0169905,0.0351017,1540
0.0194873,0.0341741,1540
0.0188659,0.0329649,1540
0.01639,0.0329221,1540
0.0165474,0.033276,1540
0.0173004,0.0383188,1540
0.0186408,0.0343121,1540
0.0173256,0.0333591,1540
0.0165353,0.0332782,1540
0.0177589,0.0334831,1540
0.0188991,0.0334806,1540
0.0178423,0.0333432,1540
0.0163828,0.0339778,1540
0.0180641,0.0333809,1550
